year,month,date,prefectureNameJ,prefectureNameE,testedPositive,peopleTested,hospitalized,serious,discharged,deaths,effectiveReproductionNumber
2020,12,7,愛知県,Aichi,11327,143080,1922,28,9273,132,0.96
2020,12,7,三重県,Mie,957,22079,195,5,752,10,0.84
2020,12,7,滋賀県,Shiga,826,29471,70,1,745,11,1
2020,12,7,京都府,Kyoto,2858,70273,288,9,2531,39,0.83
2020,12,7,大阪府,Osaka,22735,353197,4230,141,18124,362,1.04
2020,12,7,兵庫県,Hyogo,6545,105709,461,40,5622,99,1.14
2020,12,7,奈良県,Nara,1330,35844,269,7,1048,13,1.3
2020,12,7,和歌山県,Wakayama,507,14226,71,4,418,7,0.97
2020,12,7,鳥取県,Tottori,65,18380,8,0,56,0,1.27
2020,12,7,島根県,Shimane,158,7158,9,1,149,0,1.76
2020,12,7,岡山県,Okayama,666,20802,140,5,468,11,0.8
2020,12,7,広島県,Hiroshima,1085,39067,214,6,807,7,2.09
2020,12,7,山口県,Yamaguchi,414,19028,52,3,356,2,0.95
2020,12,7,徳島県,Tokushima,185,7934,6,1,170,9,1.64
2020,12,7,香川県,Kagawa,164,18221,33,0,128,3,1.49
2020,12,7,愛媛県,Ehime,349,8560,96,5,246,6,0.55
2020,12,7,高知県,Kochi,246,4151,70,0,154,4,9.54
2020,12,7,福岡県,Fukuoka,6060,211871,387,10,5564,109,0.89
2020,12,7,佐賀県,Saga,341,10620,40,0,302,2,1.64
2020,12,7,長崎県,Nagasaki,276,28287,16,0,260,3,0.42
2020,12,7,熊本県,Kumamoto,1094,25208,73,7,977,13,1.61
2020,12,7,大分県,Oita,408,30204,149,1,256,3,1.38
2020,12,7,宮崎県,Miyazaki,566,10583,103,1,463,1,0.93
2020,12,7,鹿児島県,Kagoshima,673,28667,56,1,617,13,2.22
2020,12,7,沖縄県,Okinawa,4585,76441,396,6,4120,74,0.88
2020,12,8,北海道,Hokkaido,10367,175957,2261,26,7848,271,0.9
2020,12,8,青森県,Aomori,345,7496,53,2,286,6,1.95
2020,12,8,岩手県,Iwate,224,10258,57,4,161,6,0.53
2020,12,8,宮城県,Miyagi,1319,20230,150,3,1158,11,1.1
2020,12,8,秋田県,Akita,90,3733,2,0,87,1,0
2020,12,8,山形県,Yamagata,186,8531,56,1,129,1,1.43
2020,12,8,福島県,Fukushima,548,42464,63,5,477,8,1.72
2020,12,8,茨城県,Ibaraki,1878,17536,370,18,1484,24,0.92
2020,12,8,栃木県,Tochigi,782,57351,183,11,599,2,1.32
2020,12,8,群馬県,Gunma,1433,39971,249,7,1129,23,1.1
2020,12,8,埼玉県,Saitama,9583,252336,1598,26,7825,160,1.23
2020,12,8,千葉県,Chiba,7599,175488,780,15,6724,95,0.91
2020,12,8,東京都,Tokyo,44372,828082,4291,60,39558,523,0.98
2020,12,8,神奈川県,Kanagawa,13853,292593,1431,62,12207,217,0.94
2020,12,8,新潟県,Niigata,363,23497,79,0,284,0,1.24
2020,12,8,富山県,Toyama,462,18199,6,2,430,26,0.35
2020,12,8,石川県,Ishikawa,879,23696,31,0,798,50,0.9
2020,12,8,福井県,Fukui,326,16140,17,2,298,11,0.58
2020,12,8,山梨県,Yamanashi,429,13914,89,0,331,9,3.16
2020,12,8,長野県,Nagano,838,34537,108,4,695,6,0.97
2020,12,8,岐阜県,Gifu,1300,45207,268,1,1017,15,1.24
2020,12,8,静岡県,Shizuoka,1988,63637,616,13,1353,19,0.87
2020,12,8,愛知県,Aichi,11438,143982,1890,30,9414,134,1.08
2020,12,8,三重県,Mie,967,22079,178,6,779,10,0.85
2020,12,8,滋賀県,Shiga,832,29557,62,2,759,11,0.89
2020,12,8,京都府,Kyoto,2884,70833,290,8,2561,39,1.21
2020,12,8,大阪府,Osaka,22993,357092,4190,146,18413,371,0.99
2020,12,8,兵庫県,Hyogo,6690,106995,462,41,5780,102,1.11
2020,12,8,奈良県,Nara,1351,36543,260,8,1078,13,1.32
2020,12,8,和歌山県,Wakayama,516,14303,65,5,433,7,0.94
2020,12,8,鳥取県,Tottori,65,18758,8,0,56,0,1.49
2020,12,8,島根県,Shimane,158,7158,12,0,146,0,1.44
2020,12,8,岡山県,Okayama,678,20802,140,5,468,11,0.8
2020,12,8,広島県,Hiroshima,1128,39067,225,6,820,7,2.14
2020,12,8,山口県,Yamaguchi,418,19028,52,3,360,2,0.83
2020,12,8,徳島県,Tokushima,186,13518,6,1,170,9,1.92
2020,12,8,香川県,Kagawa,174,18512,42,0,129,3,1.52
2020,12,8,愛媛県,Ehime,352,8593,86,3,259,6,0.58
2020,12,8,高知県,Kochi,263,4223,88,0,156,4,5.82
2020,12,8,福岡県,Fukuoka,6125,214039,418,11,5598,109,0.9
2020,12,8,佐賀県,Saga,347,10755,43,0,305,2,1.19
2020,12,8,長崎県,Nagasaki,276,28610,11,0,264,3,0.66
2020,12,8,熊本県,Kumamoto,1111,26758,79,8,986,13,1.59
2020,12,8,大分県,Oita,418,31001,144,2,271,3,1.24
2020,12,8,宮崎県,Miyazaki,568,10600,95,1,474,1,0.81
2020,12,8,鹿児島県,Kagoshima,701,28832,82,1,619,13,2.9
2020,12,8,沖縄県,Okinawa,4613,76622,380,7,4164,74,0.86
2020,12,9,北海道,Hokkaido,10564,179615,2248,27,8025,287,0.92
2020,12,9,青森県,Aomori,354,7598,61,2,287,6,1.57
2020,12,9,岩手県,Iwate,225,10329,57,4,162,6,0.49
2020,12,9,宮城県,Miyagi,1336,20570,152,3,1173,11,1.16
2020,12,9,秋田県,Akita,90,3744,1,0,88,1,0
2020,12,9,山形県,Yamagata,196,8585,61,1,134,1,1.51
2020,12,9,福島県,Fukushima,555,42934,64,5,483,8,1.57
2020,12,9,茨城県,Ibaraki,1892,17667,352,16,1516,24,0.83
2020,12,9,栃木県,Tochigi,800,59719,194,10,606,2,1.14
2020,12,9,群馬県,Gunma,1482,40276,247,7,1162,24,1.01
2020,12,9,埼玉県,Saitama,9728,254923,1562,27,7999,167,1.17
2020,12,9,千葉県,Chiba,7692,186561,766,15,6831,95,0.92
2020,12,9,東京都,Tokyo,44946,836582,4448,59,39970,528,0.98
2020,12,9,神奈川県,Kanagawa,14098,296015,1399,54,12482,219,0.93
2020,12,9,新潟県,Niigata,369,23681,78,0,291,0,1.53
2020,12,9,富山県,Toyama,462,18434,6,2,430,26,0.26
2020,12,9,石川県,Ishikawa,884,24070,32,0,803,50,1
2020,12,9,福井県,Fukui,329,16252,20,2,298,11,0.79
2020,12,9,山梨県,Yamanashi,431,14021,89,0,333,9,2.55
2020,12,9,長野県,Nagano,863,34907,117,4,712,6,1.03
2020,12,9,岐阜県,Gifu,1336,46517,271,1,1049,16,1.3
2020,12,9,静岡県,Shizuoka,2030,66196,644,12,1367,19,0.85
2020,12,9,愛知県,Aichi,11636,143982,1951,28,9547,138,1.02
2020,12,9,三重県,Mie,967,22079,178,6,779,10,0.77
2020,12,9,滋賀県,Shiga,842,29940,63,2,768,11,1.1
2020,12,9,京都府,Kyoto,2947,71928,325,8,2590,39,1.32
2020,12,9,大阪府,Osaka,23420,362306,4193,147,18825,380,0.96
2020,12,9,兵庫県,Hyogo,6847,108330,465,42,5917,103,1.12
2020,12,9,奈良県,Nara,1386,37171,249,6,1124,13,1.2
2020,12,9,和歌山県,Wakayama,528,14421,71,8,439,7,0.93
2020,12,9,鳥取県,Tottori,66,19097,9,0,56,0,1.34
2020,12,9,島根県,Shimane,158,7158,11,0,147,0,1.64
2020,12,9,岡山県,Okayama,689,20802,140,5,468,11,0.84
2020,12,9,広島県,Hiroshima,1128,39067,225,7,820,7,1.93
2020,12,9,山口県,Yamaguchi,422,22347,51,3,365,2,0.76
2020,12,9,徳島県,Tokushima,187,13592,6,1,172,9,2.19
2020,12,9,香川県,Kagawa,191,18712,54,0,134,3,2.03
2020,12,9,愛媛県,Ehime,353,8633,77,2,268,7,0.54
2020,12,9,高知県,Kochi,281,4309,95,1,161,4,4.12
2020,12,9,福岡県,Fukuoka,6264,216468,442,9,5712,110,1.12
2020,12,9,佐賀県,Saga,354,10900,48,0,310,2,1.08
2020,12,9,長崎県,Nagasaki,277,28830,9,0,265,3,0.52
2020,12,9,熊本県,Kumamoto,1133,26916,76,7,1004,13,1.2
2020,12,9,大分県,Oita,439,31686,152,2,284,3,1.23
2020,12,9,宮崎県,Miyazaki,574,10751,95,1,479,2,0.8
2020,12,9,鹿児島県,Kagoshima,741,29079,120,1,621,13,2.76
2020,12,9,沖縄県,Okinawa,4656,77481,384,7,4202,75,0.82
2020,12,10,北海道,Hokkaido,10805,183390,2252,32,8239,292,0.96
2020,12,10,青森県,Aomori,358,7732,61,2,291,6,1.29
2020,12,10,岩手県,Iwate,230,10500,54,4,168,8,0.48
2020,12,10,宮城県,Miyagi,1379,20768,182,3,1185,12,1.52
2020,12,10,秋田県,Akita,90,3746,0,0,89,1,0
2020,12,10,山形県,Yamagata,211,8725,72,1,138,1,1.42
2020,12,10,福島県,Fukushima,565,43381,71,5,486,8,1.89
2020,12,10,茨城県,Ibaraki,1911,17732,340,16,1546,25,0.81
2020,12,10,栃木県,Tochigi,822,59955,207,9,615,2,1.12
2020,12,10,群馬県,Gunma,1526,40734,282,9,1176,24,1.07
2020,12,10,埼玉県,Saitama,9916,257874,1661,30,8087,168,1.21
2020,12,10,千葉県,Chiba,7842,187875,856,13,6891,95,1.01
2020,12,10,東京都,Tokyo,45547,844981,4642,59,40375,530,0.98
2020,12,10,神奈川県,Kanagawa,14311,299852,1432,55,12662,220,0.97
2020,12,10,新潟県,Niigata,374,23908,80,0,294,0,1.09
2020,12,10,富山県,Toyama,462,18434,6,1,430,26,0.18
2020,12,10,石川県,Ishikawa,888,24224,33,0,806,50,1.25
2020,12,10,福井県,Fukui,331,16405,18,2,302,11,1
2020,12,10,山梨県,Yamanashi,437,14053,87,0,341,9,2.13
2020,12,10,長野県,Nagano,892,35313,126,3,729,6,1.17
2020,12,10,岐阜県,Gifu,1381,47457,291,2,1074,16,1.17
2020,12,10,静岡県,Shizuoka,2059,67074,638,16,1402,19,0.79
2020,12,10,愛知県,Aichi,11881,150622,2026,28,9717,138,1.01
2020,12,10,三重県,Mie,1011,22079,184,6,817,10,0.9
2020,12,10,滋賀県,Shiga,847,30278,66,1,770,11,0.98
2020,12,10,京都府,Kyoto,3022,72905,369,8,2622,39,1.58
2020,12,10,大阪府,Osaka,23835,367348,4359,150,19065,389,0.95
2020,12,10,兵庫県,Hyogo,6992,109727,459,45,6071,104,1.1
2020,12,10,奈良県,Nara,1410,37665,255,6,1142,13,1.05
2020,12,10,和歌山県,Wakayama,538,14550,75,9,445,7,0.95
2020,12,10,鳥取県,Tottori,67,19267,10,0,56,0,1.64
2020,12,10,島根県,Shimane,159,7158,11,0,148,0,0.91
2020,12,10,岡山県,Okayama,702,20802,116,3,562,11,0.9
2020,12,10,広島県,Hiroshima,1249,39067,257,6,857,8,2.08
2020,12,10,山口県,Yamaguchi,427,22347,54,3,367,2,0.79
2020,12,10,徳島県,Tokushima,187,13733,5,0,173,9,1.92
2020,12,10,香川県,Kagawa,195,19072,56,0,136,3,1.67
2020,12,10,愛媛県,Ehime,354,8650,68,2,278,7,0.58
2020,12,10,高知県,Kochi,301,4414,129,1,168,4,2.65
2020,12,10,福岡県,Fukuoka,6343,218811,485,10,5748,110,1.14
2020,12,10,佐賀県,Saga,367,11101,60,0,311,3,1.21
2020,12,10,長崎県,Nagasaki,278,29063,11,0,265,3,0.71
2020,12,10,熊本県,Kumamoto,1152,27107,89,7,1012,13,1.25
2020,12,10,大分県,Oita,464,32363,161,1,300,3,1.19
2020,12,10,宮崎県,Miyazaki,579,10795,94,1,485,3,0.82
2020,12,10,鹿児島県,Kagoshima,741,29617,120,1,621,13,3.2
2020,12,10,沖縄県,Okinawa,4702,78065,385,7,4247,75,0.86
2020,12,11,北海道,Hokkaido,10982,187131,2274,33,8459,302,0.96
2020,12,11,青森県,Aomori,364,7849,65,2,293,6,1.18
2020,12,11,岩手県,Iwate,252,10662,71,4,173,8,1.1
2020,12,11,宮城県,Miyagi,1417,21113,208,3,1197,12,1.64
2020,12,11,秋田県,Akita,90,3746,0,0,89,1,0
2020,12,11,山形県,Yamagata,218,8932,72,1,145,1,1.54
2020,12,11,福島県,Fukushima,582,44199,81,4,493,8,2.02
2020,12,11,茨城県,Ibaraki,1935,17774,329,14,1580,26,0.58
2020,12,11,栃木県,Tochigi,839,60231,212,9,627,2,1.05
2020,12,11,群馬県,Gunma,1572,42544,306,8,1242,24,1.14
2020,12,11,埼玉県,Saitama,10101,260942,1723,34,8208,170,1.17
2020,12,11,千葉県,Chiba,7958,189306,873,14,6988,97,1.1
2020,12,11,東京都,Tokyo,46143,853803,4638,67,40970,535,1.04
2020,12,11,神奈川県,Kanagawa,14596,302529,1536,53,12843,220,1.05
2020,12,11,新潟県,Niigata,380,24145,74,0,306,0,1.17
2020,12,11,富山県,Toyama,462,18434,6,1,430,26,0.23
2020,12,11,石川県,Ishikawa,899,24571,44,0,807,50,1.61
2020,12,11,福井県,Fukui,331,16507,15,2,305,11,1.08
2020,12,11,山梨県,Yamanashi,440,14073,83,0,348,9,1.21
2020,12,11,長野県,Nagano,909,35844,128,3,743,6,1.2
2020,12,11,岐阜県,Gifu,1406,48913,282,3,1105,19,1.12
2020,12,11,静岡県,Shizuoka,2087,67934,639,16,1428,20,0.76
2020,12,11,愛知県,Aichi,12123,152984,2061,28,9922,140,1.04
2020,12,11,三重県,Mie,1028,24205,183,5,834,11,0.84
2020,12,11,滋賀県,Shiga,852,30612,65,1,776,11,1.18
2020,12,11,京都府,Kyoto,3076,73836,406,8,2644,40,1.79
2020,12,11,大阪府,Osaka,24192,372326,4256,155,19524,396,0.93
2020,12,11,兵庫県,Hyogo,7090,111465,467,43,6159,107,1.06
2020,12,11,奈良県,Nara,1433,38382,237,6,1183,13,0.97
2020,12,11,和歌山県,Wakayama,545,14702,70,10,457,7,1.04
2020,12,11,鳥取県,Tottori,67,19438,9,0,57,0,1.64
2020,12,11,島根県,Shimane,165,7659,11,1,154,0,1.56
2020,12,11,岡山県,Okayama,702,24136,116,3,562,11,1.02
2020,12,11,広島県,Hiroshima,1322,43500,276,10,878,8,1.87
2020,12,11,山口県,Yamaguchi,429,22347,51,3,372,2,0.76
2020,12,11,徳島県,Tokushima,187,13790,6,0,173,9,1
2020,12,11,香川県,Kagawa,198,19091,54,0,141,3,1.73
2020,12,11,愛媛県,Ehime,356,9639,66,2,281,8,0.52
2020,12,11,高知県,Kochi,312,4483,128,1,180,4,1.91
2020,12,11,福岡県,Fukuoka,6343,221015,485,11,5748,110,1.07
2020,12,11,佐賀県,Saga,371,11401,55,0,315,3,1.11
2020,12,11,長崎県,Nagasaki,290,29313,21,0,265,3,1.71
2020,12,11,熊本県,Kumamoto,1184,27352,97,8,1020,13,1.58
2020,12,11,大分県,Oita,490,32945,168,2,319,3,1.16
2020,12,11,宮崎県,Miyazaki,584,10923,87,1,497,3,0.91
2020,12,11,鹿児島県,Kagoshima,741,30031,120,1,621,13,2.43
2020,12,11,沖縄県,Okinawa,4735,78522,381,6,4284,75,0.81
2020,12,12,北海道,Hokkaido,11171,190249,2221,33,8637,308,1
2020,12,12,青森県,Aomori,371,7999,67,2,298,6,1.19
2020,12,12,岩手県,Iwate,295,10849,112,4,175,8,1.66
2020,12,12,宮城県,Miyagi,1462,21379,244,3,1206,12,1.69
2020,12,12,秋田県,Akita,92,3746,2,0,89,1,
2020,12,12,山形県,Yamagata,240,9006,90,1,149,1,1.8
2020,12,12,福島県,Fukushima,599,44921,94,4,497,8,1.77
2020,12,12,茨城県,Ibaraki,1973,17774,327,15,1620,26,0.65
2020,12,12,栃木県,Tochigi,860,61643,227,11,633,2,1.09
2020,12,12,群馬県,Gunma,1612,42655,313,8,1273,26,1.17
2020,12,12,埼玉県,Saitama,10297,261321,1793,35,8334,170,1.15
2020,12,12,千葉県,Chiba,8078,190090,943,15,7038,97,1.22
2020,12,12,東京都,Tokyo,46764,859944,4932,68,41297,535,1.04
2020,12,12,神奈川県,Kanagawa,14819,304870,1536,53,13064,222,1.08
2020,12,12,新潟県,Niigata,390,24380,73,0,317,0,1.3
2020,12,12,富山県,Toyama,464,18804,7,1,431,26,0.81
2020,12,12,石川県,Ishikawa,907,24908,50,0,811,50,1.58
2020,12,12,福井県,Fukui,331,16582,14,2,306,11,1.29
2020,12,12,山梨県,Yamanashi,440,14073,83,0,348,9,1.21
2020,12,12,長野県,Nagano,941,35844,148,4,745,6,1.42
2020,12,12,岐阜県,Gifu,1461,50260,319,3,1122,20,1.15
2020,12,12,静岡県,Shizuoka,2087,67934,639,16,1428,20,0.76
2020,12,12,愛知県,Aichi,12319,152984,2063,28,10114,142,1.04
2020,12,12,三重県,Mie,1042,24205,178,5,852,12,0.92
2020,12,12,滋賀県,Shiga,857,30905,65,1,781,11,1.11
2020,12,12,京都府,Kyoto,3076,73836,406,8,2644,40,1.79
2020,12,12,大阪府,Osaka,24621,376777,4569,152,19634,402,0.96
2020,12,12,兵庫県,Hyogo,7225,113005,473,44,6307,111,1.04
2020,12,12,奈良県,Nara,1465,38382,242,6,1209,14,0.96
2020,12,12,和歌山県,Wakayama,551,14814,65,10,468,7,1.09
2020,12,12,鳥取県,Tottori,67,19468,9,0,57,0,1.64
2020,12,12,島根県,Shimane,165,7659,14,1,151,0,1.47
2020,12,12,岡山県,Okayama,702,24136,116,3,562,11,0.94
2020,12,12,広島県,Hiroshima,1436,43500,287,10,907,8,1.48
2020,12,12,山口県,Yamaguchi,433,22347,52,3,375,2,0.9
2020,12,12,徳島県,Tokushima,187,13839,6,0,173,9,0.61
2020,12,12,香川県,Kagawa,199,19231,52,0,144,3,1.58
2020,12,12,愛媛県,Ehime,358,9691,61,2,288,8,0.57
2020,12,12,高知県,Kochi,339,4577,144,1,191,4,1.57
2020,12,12,福岡県,Fukuoka,6551,223229,609,12,5832,110,1.99
2020,12,12,佐賀県,Saga,378,11599,51,0,326,3,1.3
2020,12,12,長崎県,Nagasaki,290,29630,25,0,265,3,1.71
2020,12,12,熊本県,Kumamoto,1210,27774,116,8,1030,13,1.52
2020,12,12,大分県,Oita,508,33687,175,2,330,3,1.16
2020,12,12,宮崎県,Miyazaki,584,10923,87,1,497,3,0.67
2020,12,12,鹿児島県,Kagoshima,796,30031,167,1,629,13,3.75
2020,12,12,沖縄県,Okinawa,4785,79250,383,8,4332,75,0.9
2020,12,13,北海道,Hokkaido,11335,192550,2226,32,8738,315,0.99
2020,12,13,青森県,Aomori,373,8036,59,2,308,6,1
2020,12,13,岩手県,Iwate,302,11092,113,3,180,9,2.1
2020,12,13,宮城県,Miyagi,1507,21568,277,3,1218,12,1.75
2020,12,13,秋田県,Akita,94,3746,4,0,89,1,
2020,12,13,山形県,Yamagata,253,9068,103,1,149,1,1.64
2020,12,13,福島県,Fukushima,611,45348,103,4,500,8,1.99
2020,12,13,茨城県,Ibaraki,1987,17774,289,13,1670,28,0.63
2020,12,13,栃木県,Tochigi,870,61800,233,11,637,2,1.04
2020,12,13,群馬県,Gunma,1652,42655,313,8,1273,26,1.25
2020,12,13,埼玉県,Saitama,10441,261972,1779,35,8492,170,1.12
2020,12,13,千葉県,Chiba,8189,190632,991,15,7100,97,1.25
2020,12,13,東京都,Tokyo,47245,862719,5155,70,41555,535,1.1
2020,12,13,神奈川県,Kanagawa,15050,306185,1536,53,13292,225,1.15
2020,12,13,新潟県,Niigata,400,24496,83,0,317,0,1.5
2020,12,13,富山県,Toyama,474,18804,16,1,432,26,2.19
2020,12,13,石川県,Ishikawa,910,24951,51,0,812,50,1.48
2020,12,13,福井県,Fukui,332,16638,15,2,306,11,1.38
2020,12,13,山梨県,Yamanashi,440,14073,83,0,348,9,1.21
2020,12,13,長野県,Nagano,957,35844,155,4,750,6,1.36
2020,12,13,岐阜県,Gifu,1498,50550,345,4,1133,20,1.23
2020,12,13,静岡県,Shizuoka,2087,67934,639,16,1428,20,0.76
2020,12,13,愛知県,Aichi,12525,152984,2131,27,10251,143,1.03
2020,12,13,三重県,Mie,1055,24205,190,5,853,12,0.99
2020,12,13,滋賀県,Shiga,863,30933,67,1,785,11,1.21
2020,12,13,京都府,Kyoto,3076,73836,406,8,2644,40,1.79
2020,12,13,大阪府,Osaka,24929,379555,4684,158,19822,407,0.98
2020,12,13,兵庫県,Hyogo,7336,114190,475,44,6405,112,1.02
2020,12,13,奈良県,Nara,1493,38382,259,7,1219,15,1.01
2020,12,13,和歌山県,Wakayama,554,14965,64,10,472,7,0.92
2020,12,13,鳥取県,Tottori,67,19495,9,0,57,0,0.85
2020,12,13,島根県,Shimane,166,7659,14,1,152,0,1.15
2020,12,13,岡山県,Okayama,702,24136,116,3,562,11,0.77
2020,12,13,広島県,Hiroshima,1560,43500,283,10,950,8,1.79
2020,12,13,山口県,Yamaguchi,435,22347,47,3,382,2,0.97
2020,12,13,徳島県,Tokushima,187,13844,6,0,174,9,0.61
2020,12,13,香川県,Kagawa,199,19511,47,0,149,3,1.47
2020,12,13,愛媛県,Ehime,359,9723,57,2,293,8,0.53
2020,12,13,高知県,Kochi,357,4671,153,1,200,4,1.33
2020,12,13,福岡県,Fukuoka,6622,224401,649,12,5863,110,1.74
2020,12,13,佐賀県,Saga,380,11860,52,0,327,3,1.29
2020,12,13,長崎県,Nagasaki,290,29884,32,0,265,3,1.71
2020,12,13,熊本県,Kumamoto,1210,27774,116,8,1030,13,1.47
2020,12,13,大分県,Oita,516,33841,158,2,355,3,1.01
2020,12,13,宮崎県,Miyazaki,584,10923,87,1,497,3,0.46
2020,12,13,鹿児島県,Kagoshima,823,30031,183,1,640,13,4.19
2020,12,13,沖縄県,Okinawa,4805,79687,369,7,4366,75,0.87
2020,12,14,北海道,Hokkaido,11460,194520,2282,32,8887,330,1
2020,12,14,青森県,Aomori,375,8163,55,2,314,6,0.75
2020,12,14,岩手県,Iwate,306,11317,114,3,182,10,2.35
2020,12,14,宮城県,Miyagi,1531,21856,287,3,1232,12,1.65
2020,12,14,秋田県,Akita,94,3842,4,0,89,1,
2020,12,14,山形県,Yamagata,265,9181,115,1,149,1,1.7
2020,12,14,福島県,Fukushima,622,45958,112,3,502,8,1.66
2020,12,14,茨城県,Ibaraki,2012,17994,282,12,1699,31,0.69
2020,12,14,栃木県,Tochigi,880,62128,195,11,685,2,1.13
2020,12,14,群馬県,Gunma,1683,43085,310,5,1316,26,1.31
2020,12,14,埼玉県,Saitama,10543,266533,1761,38,8609,173,1.11
2020,12,14,千葉県,Chiba,8269,192386,966,14,7205,98,1.32
2020,12,14,東京都,Tokyo,47550,871006,5029,73,41983,538,1.11
2020,12,14,神奈川県,Kanagawa,15171,310397,1572,56,13375,225,1.19
2020,12,14,新潟県,Niigata,408,24569,81,0,327,0,1.49
2020,12,14,富山県,Toyama,474,19105,16,1,432,26,2.69
2020,12,14,石川県,Ishikawa,916,25019,53,0,816,50,1.64
2020,12,14,福井県,Fukui,332,16651,15,2,306,11,1.44
2020,12,14,山梨県,Yamanashi,451,14184,46,0,396,9,0.47
2020,12,14,長野県,Nagano,977,36749,165,4,766,6,1.31
2020,12,14,岐阜県,Gifu,1509,50749,337,4,1152,20,1.22
2020,12,14,静岡県,Shizuoka,2199,69589,686,15,1491,22,0.78
2020,12,14,愛知県,Aichi,12706,153696,2169,29,10393,144,1.09
2020,12,14,三重県,Mie,1072,24205,199,5,861,12,1.11
2020,12,14,滋賀県,Shiga,869,31392,71,1,787,11,1
2020,12,14,京都府,Kyoto,3267,75779,497,8,2745,42,1.7
2020,12,14,大阪府,Osaka,25114,383157,4128,156,20549,421,0.98
2020,12,14,兵庫県,Hyogo,7401,115379,492,44,6461,112,0.95
2020,12,14,奈良県,Nara,1512,39412,259,7,1238,15,0.97
2020,12,14,和歌山県,Wakayama,557,15059,64,9,475,7,0.93
2020,12,14,鳥取県,Tottori,67,19827,8,0,58,0,0.41
2020,12,14,島根県,Shimane,168,7659,14,1,154,0,0.93
2020,12,14,岡山県,Okayama,702,24136,116,3,562,11,0.64
2020,12,14,広島県,Hiroshima,1634,48780,303,10,951,9,1.77
2020,12,14,山口県,Yamaguchi,437,22347,43,4,388,2,0.87
2020,12,14,徳島県,Tokushima,187,13881,4,0,174,9,0.61
2020,12,14,香川県,Kagawa,199,19583,46,0,150,3,1.44
2020,12,14,愛媛県,Ehime,360,9762,54,2,297,9,0.44
2020,12,14,高知県,Kochi,368,4777,148,1,216,4,1.2
2020,12,14,福岡県,Fukuoka,6680,226346,668,13,5901,111,2.01
2020,12,14,佐賀県,Saga,384,12001,53,0,330,3,1.23
2020,12,14,長崎県,Nagasaki,321,30156,43,0,268,3,4.8
2020,12,14,熊本県,Kumamoto,1267,28344,130,8,1056,13,1.7
2020,12,14,大分県,Oita,522,33944,149,3,370,3,1.01
2020,12,14,宮崎県,Miyazaki,612,11276,94,1,518,3,0.8
2020,12,14,鹿児島県,Kagoshima,837,32158,184,1,653,13,2.03
2020,12,14,沖縄県,Okinawa,4824,80078,366,7,4386,77,0.94
2020,12,15,北海道,Hokkaido,11564,196775,2243,34,9040,341,0.95
2020,12,15,青森県,Aomori,382,8347,51,2,325,6,0.86
2020,12,15,岩手県,Iwate,315,12217,118,3,185,12,2.95
2020,12,15,宮城県,Miyagi,1561,22027,308,3,1241,12,1.78
2020,12,15,秋田県,Akita,94,3865,4,0,89,1,
2020,12,15,山形県,Yamagata,281,9248,126,1,154,1,1.63
2020,12,15,福島県,Fukushima,630,46150,113,4,509,8,1.49
2020,12,15,茨城県,Ibaraki,2030,18013,281,13,1717,32,0.67
2020,12,15,栃木県,Tochigi,915,62245,218,11,697,2,1.09
2020,12,15,群馬県,Gunma,1708,43736,328,5,1328,27,1.28
2020,12,15,埼玉県,Saitama,10715,270128,1785,42,8757,173,1.05
2020,12,15,千葉県,Chiba,8388,193270,1000,13,7287,101,1.35
2020,12,15,東京都,Tokyo,48007,880677,4839,78,42621,547,1.13
2020,12,15,神奈川県,Kanagawa,15397,314437,1670,55,13501,226,1.24
2020,12,15,新潟県,Niigata,414,24941,79,0,335,3,1.58
2020,12,15,富山県,Toyama,475,19337,16,1,433,26,2.85
2020,12,15,石川県,Ishikawa,922,25527,56,0,819,50,1.73
2020,12,15,福井県,Fukui,333,17048,16,2,306,11,1
2020,12,15,山梨県,Yamanashi,454,14198,39,1,406,9,0.42
2020,12,15,長野県,Nagano,991,38731,151,5,788,7,1.34
2020,12,15,岐阜県,Gifu,1544,52060,342,4,1181,21,1.12
2020,12,15,静岡県,Shizuoka,2227,70589,677,16,1528,22,0.82
2020,12,15,愛知県,Aichi,12820,162270,2131,32,10544,145,1.03
2020,12,15,三重県,Mie,1086,24205,186,5,887,13,1.12
2020,12,15,滋賀県,Shiga,877,31553,71,1,795,11,1.11
2020,12,15,京都府,Kyoto,3307,76611,496,8,2785,42,1.63
2020,12,15,大阪府,Osaka,25420,388356,4233,158,20740,431,1.01
2020,12,15,兵庫県,Hyogo,7545,116713,477,43,6649,117,0.93
2020,12,15,奈良県,Nara,1530,40263,256,6,1259,15,0.94
2020,12,15,和歌山県,Wakayama,562,15266,63,8,481,7,0.89
2020,12,15,鳥取県,Tottori,68,20394,9,1,58,0,0.55
2020,12,15,島根県,Shimane,168,7659,13,1,155,0,1
2020,12,15,岡山県,Okayama,702,24136,116,3,562,11,0.47
2020,12,15,広島県,Hiroshima,1733,48780,271,14,1001,9,1.77
2020,12,15,山口県,Yamaguchi,440,22347,46,5,388,2,0.86
2020,12,15,徳島県,Tokushima,187,13978,3,0,175,9,0.32
2020,12,15,香川県,Kagawa,201,19751,48,0,150,3,1
2020,12,15,愛媛県,Ehime,363,9778,49,2,305,9,0.47
2020,12,15,高知県,Kochi,404,4847,159,1,241,4,1.23
